================ Training Loss (Tue May  3 13:12:10 2022) ================
(epoch: 102, iters: 2, time: 0.177, data: 0.321) G_GAN: 3.981 G_L1: 14.719 D_real: 0.007 D_fake: 0.034 
(epoch: 103, iters: 4, time: 0.644, data: 0.000) G_GAN: 5.793 G_L1: 9.496 D_real: 0.002 D_fake: 0.004 
(epoch: 104, iters: 6, time: 0.214, data: 0.003) G_GAN: 9.035 G_L1: 31.958 D_real: 0.025 D_fake: 0.000 
(epoch: 105, iters: 8, time: 0.215, data: 0.000) G_GAN: 3.851 G_L1: 15.590 D_real: 0.045 D_fake: 0.360 
(epoch: 106, iters: 10, time: 0.220, data: 0.003) G_GAN: 5.042 G_L1: 20.184 D_real: 0.000 D_fake: 0.029 
(epoch: 107, iters: 12, time: 0.673, data: 0.003) G_GAN: 4.931 G_L1: 18.777 D_real: 0.003 D_fake: 0.011 
(epoch: 108, iters: 14, time: 0.188, data: 0.003) G_GAN: 4.407 G_L1: 9.094 D_real: 0.059 D_fake: 0.375 
(epoch: 109, iters: 16, time: 0.291, data: 0.003) G_GAN: 8.304 G_L1: 27.408 D_real: 0.039 D_fake: 0.001 
(epoch: 110, iters: 18, time: 0.183, data: 0.002) G_GAN: 3.540 G_L1: 18.452 D_real: 0.225 D_fake: 0.017 
(epoch: 111, iters: 20, time: 0.737, data: 0.002) G_GAN: 7.363 G_L1: 16.092 D_real: 0.000 D_fake: 0.001 
(epoch: 112, iters: 22, time: 0.205, data: 0.002) G_GAN: 5.837 G_L1: 26.076 D_real: 0.172 D_fake: 0.003 
(epoch: 113, iters: 24, time: 0.198, data: 0.001) G_GAN: 6.540 G_L1: 10.855 D_real: 0.002 D_fake: 0.002 
(epoch: 114, iters: 26, time: 0.214, data: 0.003) G_GAN: 2.431 G_L1: 9.213 D_real: 0.163 D_fake: 0.562 
(epoch: 115, iters: 28, time: 0.790, data: 0.003) G_GAN: 7.745 G_L1: 11.253 D_real: 0.002 D_fake: 0.001 
(epoch: 116, iters: 30, time: 0.208, data: 0.001) G_GAN: 5.689 G_L1: 18.609 D_real: 0.014 D_fake: 0.010 
(epoch: 117, iters: 32, time: 0.181, data: 0.003) G_GAN: 3.826 G_L1: 9.894 D_real: 1.537 D_fake: 0.172 
(epoch: 118, iters: 34, time: 0.214, data: 0.016) G_GAN: 5.676 G_L1: 30.915 D_real: 0.008 D_fake: 0.006 
(epoch: 119, iters: 36, time: 0.769, data: 0.002) G_GAN: 4.836 G_L1: 18.351 D_real: 0.259 D_fake: 0.007 
(epoch: 120, iters: 38, time: 0.207, data: 0.001) G_GAN: 4.171 G_L1: 22.251 D_real: 0.000 D_fake: 0.039 
(epoch: 121, iters: 40, time: 0.216, data: 0.000) G_GAN: 4.473 G_L1: 20.079 D_real: 0.008 D_fake: 0.032 
(epoch: 122, iters: 42, time: 0.197, data: 0.002) G_GAN: 4.170 G_L1: 18.834 D_real: 0.001 D_fake: 0.065 
(epoch: 123, iters: 44, time: 0.769, data: 0.002) G_GAN: 8.150 G_L1: 15.352 D_real: 0.000 D_fake: 0.001 
(epoch: 124, iters: 46, time: 0.218, data: 0.002) G_GAN: 3.742 G_L1: 15.762 D_real: 0.000 D_fake: 0.085 
(epoch: 125, iters: 48, time: 0.219, data: 0.003) G_GAN: 3.419 G_L1: 20.687 D_real: 0.004 D_fake: 0.094 
(epoch: 126, iters: 50, time: 0.206, data: 0.000) G_GAN: 7.055 G_L1: 28.976 D_real: 0.003 D_fake: 0.001 
(epoch: 127, iters: 52, time: 0.911, data: 0.003) G_GAN: 3.832 G_L1: 12.175 D_real: 1.866 D_fake: 0.002 
(epoch: 128, iters: 54, time: 0.197, data: 0.001) G_GAN: 5.449 G_L1: 28.688 D_real: 0.011 D_fake: 0.006 
(epoch: 129, iters: 56, time: 0.214, data: 0.009) G_GAN: 2.784 G_L1: 9.609 D_real: 1.146 D_fake: 0.019 
(epoch: 130, iters: 58, time: 0.204, data: 0.003) G_GAN: 8.654 G_L1: 41.855 D_real: 0.576 D_fake: 0.000 
(epoch: 131, iters: 60, time: 1.386, data: 0.002) G_GAN: 5.787 G_L1: 33.455 D_real: 0.000 D_fake: 0.003 
(epoch: 132, iters: 62, time: 0.212, data: 0.006) G_GAN: 1.431 G_L1: 17.268 D_real: 0.786 D_fake: 0.126 
(epoch: 133, iters: 64, time: 0.207, data: 0.003) G_GAN: 2.809 G_L1: 17.730 D_real: 0.000 D_fake: 0.342 
(epoch: 134, iters: 66, time: 0.215, data: 0.001) G_GAN: 3.275 G_L1: 4.864 D_real: 0.004 D_fake: 0.106 
(epoch: 135, iters: 68, time: 0.793, data: 0.003) G_GAN: 7.037 G_L1: 23.896 D_real: 0.012 D_fake: 0.002 
(epoch: 136, iters: 70, time: 0.136, data: 0.001) G_GAN: 6.097 G_L1: 6.562 D_real: 0.004 D_fake: 0.007 
(epoch: 137, iters: 72, time: 0.200, data: 0.010) G_GAN: 6.733 G_L1: 16.410 D_real: 0.001 D_fake: 0.002 
(epoch: 138, iters: 74, time: 0.201, data: 0.003) G_GAN: 2.970 G_L1: 12.628 D_real: 0.021 D_fake: 0.160 
(epoch: 139, iters: 76, time: 0.805, data: 0.002) G_GAN: 6.995 G_L1: 15.590 D_real: 0.395 D_fake: 0.001 
(epoch: 140, iters: 78, time: 0.216, data: 0.002) G_GAN: 5.268 G_L1: 24.314 D_real: 0.001 D_fake: 0.012 
(epoch: 141, iters: 80, time: 0.199, data: 0.003) G_GAN: 8.381 G_L1: 6.556 D_real: 0.005 D_fake: 0.001 
(epoch: 142, iters: 82, time: 0.215, data: 0.011) G_GAN: 4.024 G_L1: 16.489 D_real: 0.000 D_fake: 0.030 
